"","tree","chamber","date","flux","fluxMedian","fluxSD","flux_g","fluxMedian_g","fluxSD_g","AIC","r2"
"283","21","1","2017-07-12","1.03858527842349",NA,"0.0303299685122394","1.07779228811809",NA,"0.0314749369555638","130.937534227293","0.959102693236889"
"284","21","2","2017-07-12","4.20120610989134",NA,"0.0564620208328632","4.35980332102218",NA,"0.0585934847041122","167.672157932235","0.991759961101379"
"285","22","1","2017-07-12","2.95813075635392","3.55057536992439","0.772565567831323","3.06980137565858","3.68461101036918","0.801730227043182","290.93091952823","0.960055606330004"
"286","22","2","2017-07-12","3.48252654222642",NA,"0.0355760006466151","3.61399331220608",NA,"0.0369190089014251","164.070917803572","0.994499454048666"
"287","22","3","2017-07-12","5.01693710589744",NA,"0.0457969435366462","5.20632848841991",NA,"0.047525796473932","141.649363427142","0.996264207745763"
"288","23","1","2017-07-12","0.815131813178333",NA,"0.0382727385558342","0.845903365178541",NA,"0.0397175497454124","119.103710620979","0.911576224023103"
"289","23","2","2017-07-12","2.49431486781204",NA,"0.0352329211419522","2.5884762517979",NA,"0.0365629780082294","123.323158510236","0.990905375577612"
"290","24","1","2017-07-12","1.28924274174606","1.41417332670925","0.361790603953375","1.33791217094407","1.46755893546186","0.375448343968856","214.056323677325","0.951413299602487"
"291","24","2","2017-07-12","1.43856132859202",NA,"0.028381255977776","1.4928675941709",NA,"0.0294526597434394","108.068733922466","0.982034835012339"
"292","24","3","2017-07-12","1.40742908197945",NA,"0.0318376027185377","1.46056009279581",NA,"0.0330394849562036","103.203999282784","0.977980346498493"
"293","25","1","2017-07-12","0.838401645031986",NA,"0.0126284797931656","0.870051642492601",NA,"0.0131052099567495","44.3740961937188","0.988339759339259"
"294","25","2","2017-07-12","1.9145530485091",NA,"0.021143906912125","1.98682819191154",NA,"0.0219420978556205","38.7693662177178","0.995386706340153"
"295","25","3","2017-07-12","3.56976039798913",NA,"0.0361918492164058","3.70452028091738",NA,"0.0375581060010648","85.2912259851177","0.996109244139502"
"296","26","1","2017-07-12","1.19058778033138",NA,"0.0289276966527221","1.235532945274",NA,"0.0300197287724411","78.6072045982096","0.976367905242449"
"297","26","2","2017-07-12","2.01062526923773",NA,"0.0324416722542283","2.08652717740157",NA,"0.0336663583584943","131.715697840489","0.987403928335157"
"298","26","3","2017-07-12","4.07551267554154",NA,"0.0596565082482431","4.2293649092483",NA,"0.0619085652972176","146.324963429604","0.99108113350567"
"299","27","1","2017-07-12","1.19738026974576",NA,"0.0604815539673523","1.24258185388077",NA,"0.0627647568222414","124.773054710751","0.911615337689254"
"300","27","2","2017-07-12","1.59709379244524",NA,"0.0329441298665163","1.65738472194756",NA,"0.0341877839466292","144.786139328122","0.978760616764087"
"301","27","3","2017-07-12","2.77132134629299",NA,"0.0256192037961351","2.87593983564409",NA,"0.0265863389871207","83.7904852402983","0.996253892888691"
"302","28","1","2017-07-12","1.18571167038778",NA,"0.0174077420569465","1.23047276022958",NA,"0.018064891282693","40.6313983169239","0.991028559988128"
"303","28","2","2017-07-12","2.28418417131527",NA,"0.0397167972438936","2.37041303745609",NA,"0.0412161222265695","96.7183819021169","0.988346402950401"
"304","29","1","2017-07-12","1.32398706464314",NA,"0.0467999187107556","1.37396810592824",NA,"0.0485666343620541","205.90070373542","0.935698467860397"
"305","29","2","2017-07-12","3.19704009269757",NA,"0.0507306488403297","3.31772963501294",NA,"0.0526457511263117","200.855344301629","0.986830685069467"
"306","30","1","2017-07-12","1.5055291463296",NA,"0.02796292870496","1.5623634738152",NA,"0.0290185404487438","149.195035968434","0.98137969741449"
"307","31","1","2017-07-12","1.58864777251161",NA,"0.0332281484212112","1.64861986138304",NA,"0.0344825243153713","154.310727408103","0.977339047163301"
"308","32","1","2017-07-12","0.742779672361182",NA,"0.0301802284805963","0.770819902104685",NA,"0.0313195441778302","114.316349346333","0.927994097414743"
"309","32","2","2017-07-12","1.59157959972655",NA,"0.0342881584218197","1.65166236624807",NA,"0.0355825501175068","89.0858267826897","0.98177351608374"
"310","33","1","2017-07-12","0.78873159149074",NA,"0.016966686953956","0.818506524562152",NA,"0.0176071861731426","51.8034950517714","0.979157678673285"
"311","33","2","2017-07-12","1.05790390205329",NA,"0.0276572793237613","1.09784019751736",NA,"0.028701352681145","87.9990654263775","0.970804825423896"
"312","34","1","2017-07-12","0.925271257573248",NA,"0.0266029237943751","0.960200617655141",NA,"0.0276071948087823","79.5262495965674","0.965674275255463"
"313","34","2","2017-07-12","2.48825376436375",NA,"0.0599250789357167","2.58218633926998",NA,"0.0621872746355716","165.355302460939","0.974563888572613"
"314","34","3","2017-07-12","2.93963431051751",NA,"0.017527536487277","3.05060668159327",NA,"0.0181892080006863","41.9739323851117","0.99847362867417"
"315","35","1","2017-07-12","1.60476125164441",NA,"0.0524476228547754","1.66534163079849",NA,"0.0544275415965923","220.496428917277","0.94451177588786"
"316","35","2","2017-07-12","5.11614923582064","5.75754372026465","1.32320554743099","5.30928591593256","5.97489329872213","1.37315708612873","392.407619946309","0.955966892369273"
"317","36","1","2017-07-12","2.28797260618366",NA,"0.0417976935959121","2.37434448725614",NA,"0.0433755732482353","137.487825258418","0.984880262166281"
"318","37","1","2017-07-12","1.68490331830992",NA,"0.0606469264827581","1.74850909253744",NA,"0.0629363722162528","175.631547770573","0.943754902549453"
"319","37","2","2017-07-12","2.67364957869344",NA,"0.0389349420860424","2.77458091974895",NA,"0.0404047517237673","174.419005331304","0.98888544830897"
"320","37","3","2017-07-12","5.01777497655961",NA,"0.0878929308830225","5.20719798903473",NA,"0.0912109241810289","116.243401081242","0.990277179232263"
"321","38","1","2017-07-12","0.813592300507382",NA,"0.0193540923281001","0.844305735288456",NA,"0.0200847170551228","80.7651623433381","0.972484053888249"
"322","38","2","2017-07-12","2.23217401337578",NA,"0.0266377234062306","2.31643947525032",NA,"0.0276433081199052","74.9934190124365","0.994054374566252"
"323","39","1","2017-07-12","1.01014050623368","1.16394481682169","0.221423126460693","1.0482737144002","1.20788419923464","0.229781938053835","233.872860210401","0.89625232586718"
"324","39","2","2017-07-12","3.99506874377676",NA,"0.0536494487979762","4.14588418688183",NA,"0.0556747369498794","120.57424534805","0.993016021753948"
"325","40","1","2017-07-12","2.0068535688461",NA,"0.0290297971865034","2.08261309381147",NA,"0.0301256836422128","66.8981382352354","0.992111386763395"
"326","40","2","2017-07-12","2.10230821059843",NA,"0.0565928516946402","2.18167118647181",NA,"0.0587292544832536","143.499379072135","0.970463509968915"
"327","41","1","2017-07-12","2.01083941541275","2.01155954692655","0.0749371099904959","2.08674940768034","2.08749672444684","0.0777660158674811","147.075881441282","0.994004415506699"
"328","41","2","2017-07-12","3.56151407296573",NA,"0.0826474030026254","3.69596265382582",NA,"0.0857673755249357","181.812734026115","0.977368370266546"
"329","1","1","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"330","2","1","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"331","2","2","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"332","2","3","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"333","3","1","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"334","4","1","2017-07-19","1.146754140464",NA,"0.0199290025513961","1.19004456796817",NA,"0.0206813303693123","57.1752676776174","0.987179788137386"
"335","5","1","2017-07-19","1.11273985461095",NA,"0.0170262868026473","1.15474622921845",NA,"0.017669035939962","51.5329170918742","0.989344884858711"
"336","5","2","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"337","6","1","2017-07-19","4.01770873925884","4.00246554873758","0.0902523964486785","4.16937885124936","4.15356022418864","0.0936594605155747","208.454278803126","0.996746575568228"
"338","7","1","2017-07-19","3.89490957295708",NA,"0.0211812826275926","4.04194396730004",NA,"0.0219808845192972","105.363949838779","0.998435032106192"
"339","8","1","2017-07-19","1.65786871075082",NA,"0.0298167116422563","1.72045391772915",NA,"0.0309423044334361","80.5924589346469","0.986911755508809"
"340","8","2","2017-07-19","2.93705996549462",NA,"0.0212795532910811","3.04793515401603",NA,"0.0220828649396407","61.3361490880497","0.997747894857214"
"341","8","3","2017-07-19","3.82904033494498",NA,"0.028348035684497","3.97358813920529",NA,"0.029418185370801","98.4917949571504","0.997539583047377"
"342","9","1","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"343","10","1","2017-07-19","1.03721404669882",NA,"0.0218535542180622","1.07636929184732",NA,"0.0226785346312157","58.6573845485762","0.981696509525085"
"344","10","2","2017-07-19","2.79029256752261",NA,"0.0149989852167821","2.89562722806361",NA,"0.0155652029083098","57.7277688370891","0.998557329080773"
"345","11","1","2017-07-19","1.30124985943376",NA,"0.0374788568048853","1.35037256212733",NA,"0.0388936986408124","141.609782642309","0.961705651511471"
"346","11","2","2017-07-19","4.25870761110235",NA,"0.0243738945968839","4.41947552690451",NA,"0.0252940188674741","92.8997183555565","0.998462822686061"
"347","12","1","2017-07-19","1.81907821633132",NA,"0.0260522081875899","1.88774914662912",NA,"0.0270356894675547","105.228490937393","0.990250715677925"
"348","12","2","2017-07-19","2.72500271739975",NA,"0.019271927734349","2.82787265998267",NA,"0.0199994507150917","57.5851302852115","0.997804090719552"
"349","13","1","2017-07-19","1.45470191702309",NA,"0.0235439180683649","1.50961749627148",NA,"0.0244327103930129","98.8413850874151","0.987327371307992"
"350","13","2","2017-07-19","2.85266801476061",NA,"0.0221152258087489","2.96035737338503",NA,"0.0229500844291195","93.4795525219999","0.997063707745365"
"351","14","1","2017-07-19","1.67899181686651",NA,"0.0246394500585803","1.74237442954995",NA,"0.0255695991540718","80.4081651139527","0.990613112551002"
"352","14","2","2017-07-19","3.53343049237272",NA,"0.0221188352764152","3.66681890683198",NA,"0.022953830155634","50.7572851543726","0.998435011334061"
"353","14","3","2017-07-19","3.65948017328213",NA,"0.0236032532763693","3.7976270136156",NA,"0.0244942855288536","112.714082093953","0.997841411775199"
"354","15","1","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"355","15","2","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"356","16","1","2017-07-19","1.0217400875538",NA,"0.0284449957338221","1.06031118455499",NA,"0.0295188057007722","108.713830154907","0.964852872889891"
"357","16","2","2017-07-19","3.70295717653716",NA,"0.0247299007356927","3.84274529113431",NA,"0.0256634643804254","129.258307543741","0.997597317420823"
"358","17","1","2017-07-19","0.707562234920816",NA,"0.0133628540482458","0.734272992313971",NA,"0.0138673071337087","67.4297565138618","0.980417495301149"
"359","17","2","2017-07-19","2.07463657856463",NA,"0.0161535441336494","2.15295493926007",NA,"0.0167633468861123","75.3381777865599","0.996797167341305"
"360","18","1","2017-07-19","2.15797776777551",NA,"0.0313825675863799","2.23944229170014",NA,"0.0325672720657928","133.258541551681","0.989536312673175"
"361","19","1","2017-07-19","0.945116570276494",NA,"0.0287337951308777","0.98079509885106",NA,"0.0298185073905864","112.072927744231","0.957518144566407"
"362","19","2","2017-07-19","2.40424493246999",NA,"0.0260093619080377","2.4950061403687",NA,"0.0269912257238109","78.0633568954812","0.99499285240421"
"363","20","1","2017-07-19","1.29536362880853",NA,"0.0129559309015009","1.34426412394151",NA,"0.0134450224754049","61.7638435807351","0.994528157081213"
"364","20","2","2017-07-19","2.80663359801934",NA,"0.0216135286599117","2.91258513899801",NA,"0.0224294480122348","77.3833958227695","0.997279463102813"
"365","21","1","2017-07-19","0.796526803015329",NA,"0.015454811648419","0.826596008439878",NA,"0.0160382369700715","30.518008471714","0.984434511132963"
"366","21","2","2017-07-19","4.33919790476612",NA,"0.0285602403657548","4.50300436135021",NA,"0.0296384008636582","102.478747247381","0.998011168302319"
"367","22","1","2017-07-19","2.65218869125484",NA,"0.0221099439224188","2.75230987522519",NA,"0.0229446031494677","72.2863255363559","0.996882382153386"
"368","22","2","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"369","22","3","2017-07-19","5.4675329985398",NA,"0.0324633828818008","5.67393455624787",NA,"0.0336888885709419","113.645874289659","0.998380955290175"
"370","23","1","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"371","23","2","2017-07-19",NA,NA,NA,NA,NA,NA,NA,NA
"372","24","1","2017-07-19","0.931139522626009",NA,"0.0155467960857818","0.966290412060949",NA,"0.0161336938567385","72.5770577270433","0.985440100291557"
"373","24","2","2017-07-19","1.13864946466209","1.1097881410256","0.0560804004457765","1.18163393741287","1.15168308726457","0.0581974579947647","104.855251061795","0.987795605750785"
"374","24","3","2017-07-19","1.46464987267702",NA,"0.0140299690389781","1.51994099123053",NA,"0.0145596059821872","52.0154711732928","0.99534211944643"
"375","25","1","2017-07-19","0.769694465143104",NA,"0.0206231365436008","0.798750739080043",NA,"0.0214016681973764","72.3247945695551","0.968031658944761"
"376","25","2","2017-07-19","1.71561803371881",NA,"0.0196072204018997","1.78038330073891",NA,"0.0203474008149596","104.057968596903","0.992996224557064"
"377","25","3","2017-07-19","3.88442188624277",NA,"0.021549390970516","4.03106036621719",NA,"0.0223628890994094","90.7949359665149","0.998494229253277"
"378","26","1","2017-07-19","0.968209180485214",NA,"0.0128029159277689","1.0047594643322",NA,"0.0132862311252086","34.3647809310622","0.991676791357215"
"379","26","2","2017-07-19","2.20258035218834",NA,"0.028093935871479","2.28572864151559",NA,"0.0291544931882016","133.517328118382","0.991611073996256"
"380","26","3","2017-07-19","4.27605259296895",NA,"0.022594269178717","4.43747528877457",NA,"0.0234472118779213","74.9133518855782","0.998745190680813"
"381","27","1","2017-07-19","1.42292407776245",NA,"0.0210224039891647","1.47664003086761",NA,"0.0218160081487173","93.0964791783333","0.989204140381834"
"382","27","2","2017-07-19","1.87352893549962",NA,"0.0295451326297347","1.94425540222631",NA,"0.0306604732045602","133.173267330167","0.987475864898124"
"383","27","3","2017-07-19","3.1963309364264",NA,"0.0125339124727157","3.31699370780887",NA,"0.0130070726821257","59.5672197121647","0.999139632390558"
"384","28","1","2017-07-19","1.11196894401102","1.1025804067451","0.039233615747049","1.15394621643502","1.14420325813189","0.0407147004349464","102.102190482931","0.989527073242038"
"385","28","2","2017-07-19","3.10607387009596",NA,"0.0342453362794664","3.22332940112163",NA,"0.0355381114221507","63.6210472437726","0.995763535484896"
"386","29","1","2017-07-19","1.02480215646087",NA,"0.0201697800568124","1.06348884778813",NA,"0.0209311973218691","115.264463170603","0.978768040809129"
"387","29","2","2017-07-19","3.13675964365561",NA,"0.0223590957069935","3.25517357490746",NA,"0.0232031605135708","92.274964752572","0.997516511465836"
"388","30","1","2017-07-19","1.3585229583401",NA,"0.0167580813799348","1.40980774342662",NA,"0.0173907056552599","77.2957842237185","0.992149540004631"
"389","31","1","2017-07-19","1.53411925352811",NA,"0.0161294289287029","1.59203286899649",NA,"0.016738321322533","70.9765961701484","0.99428476790954"
"390","32","1","2017-07-19","0.563251446684158",NA,"0.0194085797193094","0.584514414097064",NA,"0.0201412613671452","115.639705665517","0.936610577721909"
"391","32","2","2017-07-19","1.62564788662652",NA,"0.0205685878869917","1.68701674460582",NA,"0.0213450603071608","75.6055554335052","0.992532101512239"
"392","33","1","2017-07-19","0.658499393624002",NA,"0.02533756710857","0.683358009133065",NA,"0.0262940704019454","82.9785844856184","0.938840548723467"
"393","33","2","2017-07-19","0.975281775822258",NA,"0.0174245163872726","1.01209905297226",NA,"0.0180822988506987","44.2898816401149","0.986460291574456"
"394","34","1","2017-07-19","0.715136867664726",NA,"0.0131798039654761","0.742133570473816",NA,"0.0136773468370944","61.0011126223222","0.981661491543892"
"395","34","2","2017-07-19","2.69935012387942",NA,"0.020005424247215","2.80125167079591",NA,"0.020760637014717","99.4353173036895","0.997097377637402"
"396","34","3","2017-07-19","2.40743683353271","2.46249197887461","0.106412764479054","2.4983185369733","2.55545203607391","0.110429888903244","110.177645116438","0.99676531606597"
"397","35","1","2017-07-19","1.07636642868041",NA,"0.0134686875130436","1.11699969190967",NA,"0.013977135854136","43.8896602327923","0.992231923991098"
"398","35","2","2017-07-19","4.76802845288206",NA,"0.0227702060919855","4.94802343418973",NA,"0.0236297904800404","90.4962276015672","0.998906491108398"
"399","36","1","2017-07-19","2.01138381422521",NA,"0.0364440593574834","2.08731435776574",NA,"0.0378198371758521","138.385286200813","0.98448633115795"
"400","37","1","2017-07-19","1.68563098505186",NA,"0.0142983510616771","1.74926422898997",NA,"0.0148381195335958","44.1423768144686","0.99662962247914"
"401","37","2","2017-07-19","2.79127200812488",NA,"0.0183579895590013","2.8966436429404",NA,"0.0190510110080495","72.0068714575372","0.997884941104269"
"402","37","3","2017-07-19","6.37365827146909",NA,"0.0373527368678271","6.61426642068036",NA,"0.0387628176256823","146.256591434761","0.99831990778647"
"403","38","1","2017-07-19","0.533615945489994",NA,"0.0148034756565467","0.55376016087862",NA,"0.0153623127839716","42.1388823382003","0.965091115921522"
"404","38","2","2017-07-19","2.13220661696727","2.09408546063496","0.201819894405285","2.21269826964043","2.17313802440811","0.209438676147042","173.541986523549","0.988729590201302"
"405","39","1","2017-07-19","0.966475434298624",NA,"0.0120737375320413","1.00296026853357",NA,"0.0125295259533709","40.9640455917711","0.991950017157264"
"406","39","2","2017-07-19","4.37271933095369",NA,"0.0362063699432057","4.53779123478492",NA,"0.0375731748911097","132.225757536636","0.996788059812793"
"407","40","1","2017-07-19","0.917250950884864",NA,"0.0163844436355229","0.951877541181148",NA,"0.0170029629365414","92.3226136788726","0.982445695110205"
"408","40","2","2017-07-19","2.26820605038129",NA,"0.0149556503824849","2.3538317360656",NA,"0.0155202321666838","67.8989183439305","0.997701090285374"
"409","41","1","2017-07-19","1.44599294949936","1.49572963907325","0.0853882927723153","1.50057976174014","1.55219403124012","0.0886117349797873","106.02296099739","0.992105989723531"
"410","41","2","2017-07-19","3.53016991166991",NA,"0.0299016379543335","3.66343523790341",NA,"0.0310304367477648","107.649849648888","0.996710532357749"
"411","1","1","2017-07-26","0.828294908386836",NA,"0.0146701634174118","0.859563372496402",NA,"0.0152239679544844","55.6497327464098","0.98425374886651"
"412","2","1","2017-07-26","1.32742325894174",NA,"0.0181262329950292","1.3775340179361",NA,"0.0188105055410848","60.4202322297042","0.991312303820264"
"413","2","2","2017-07-26","3.53265657831618",NA,"0.0222415257457863","3.66601577721025",NA,"0.0230811522393001","62.9547982898051","0.99833791524017"
"414","2","3","2017-07-26","5.08329988326486",NA,"0.0225945186257918","5.27519648717806",NA,"0.0234474707417229","107.634641725321","0.998973705209022"
"415","3","1","2017-07-26","1.32664212376316",NA,"0.018828791567683","1.37672339459207",NA,"0.0195395859808797","31.7013192390717","0.992205227440067"
"416","4","1","2017-07-26","2.67740092458365",NA,"0.0495097179240832","2.77847388044705",NA,"0.0513787295796045","166.897676373074","0.98385176750761"
"417","5","1","2017-07-26","0.751651041379366","0.695421958249202","0.0286153493989784","0.780026168851854","0.721674415341893","0.0296955902849296","103.941052636546","0.980121693769295"
"418","5","2","2017-07-26","1.6793309911962","1.69546791541568","0.0359649004191943","1.74272640784625","1.75947250740978","0.037322589795979","74.0170439814121","0.996566138175772"
"419","6","1","2017-07-26","2.64045749769752",NA,"0.0328555951916601","2.7401358244186",NA,"0.0340959070523833","130.095915777254","0.99247036467271"
"420","7","1","2017-07-26","0.666827487643426",NA,"0.0127836578636175","0.69200049203296",NA,"0.0132662460614322","21.1639740773695","0.983730583497413"
"421","8","1","2017-07-26","1.67524282046954",NA,"0.0271846798957888","1.73848390703939",NA,"0.0282109124357268","84.9506080434297","0.988546383324642"
"422","8","2","2017-07-26","2.07673257491057",NA,"0.0196299914088806","2.15513006030647",NA,"0.0203710314365624","56.8868948368127","0.996084134486208"
"423","8","3","2017-07-26","3.83926663113499",NA,"0.0306297897890357","3.98420048216699",NA,"0.0317860766054877","76.459554568172","0.997460506038981"
"424","9","1","2017-07-26","1.31520833390146",NA,"0.0147739213149718","1.36485797458958",NA,"0.0153316427541805","34.5322459540305","0.994353804487038"
"425","10","1","2017-07-26","0.71959165143151",NA,"0.0168035530946403","0.74675652410971",NA,"0.0174378939453842","33.1647098262211","0.977610461407511"
"426","10","2","2017-07-26","2.16818091891197",NA,"0.0164255596273891","2.25003061587326",NA,"0.0170456310735469","42.3239028867992","0.997424024947536"
"427","11","1","2017-07-26","0.818314362642189",NA,"0.0180815585838953","0.849206057157676",NA,"0.0187641446530608","44.6578226521782","0.979437470026036"
"428","11","2","2017-07-26","3.65155660817148",NA,"0.0204882786061712","3.7894043307526",NA,"0.0212617193188656","58.9329502501342","0.99861673183553"
"429","12","1","2017-07-26","1.48182178184317",NA,"0.0177181698793504","1.53776114683646",NA,"0.0183870378795638","49.7623827785198","0.993607464723399"
"430","12","2","2017-07-26","2.57887384746988",NA,"0.0287548673806644","2.67622736676141",NA,"0.0298403751262314","116.155422636818","0.993944905380965"
"431","13","1","2017-07-26","0.975283097786543",NA,"0.0176232139982087","1.01210042484122",NA,"0.0182884973759267","28.786977475602","0.987425870097152"
"432","13","2","2017-07-26","2.08611819283255",NA,"0.0220735559944783","2.16486998905925",NA,"0.0229068415626922","57.2293572994771","0.995319646551974"
"433","14","1","2017-07-26","1.58644065962465",NA,"0.0201763395088447","1.64632942910174",NA,"0.0209380043958394","53.3878371938886","0.99309290506863"
"434","14","2","2017-07-26","2.81201496942538",NA,"0.0210919473085336","2.91816965932717",NA,"0.0218881767562097","62.7777948565589","0.997530681910617"
"435","14","3","2017-07-26","3.25269259570579",NA,"0.0216791294014177","3.37548304227073",NA,"0.022497525207973","66.3101102853153","0.998049247011242"
"436","15","1","2017-07-26","0.86272995646207",NA,"0.0189276463054185","0.895298357410496",NA,"0.0196421725245066","30.7296712315288","0.982037972994154"
"437","15","2","2017-07-26","3.93093398339328",NA,"0.0266297877072315","4.07932831363997",NA,"0.0276350728450946","88.061720966478","0.997939083229127"
"438","16","1","2017-07-26","0.5801556029093",NA,"0.0117618190890802","0.602056708981367",NA,"0.0122058324644207","28.6853875701554","0.979862972661242"
"439","16","2","2017-07-26","3.45941208058896",NA,"0.0313966166697392","3.59000627039603",NA,"0.0325818515076686","90.5448707263131","0.996552450127173"
"440","17","1","2017-07-26","0.520494763244152",NA,"0.0181435326356512","0.540143648754524",NA,"0.0188284582500601","68.2394916283582","0.943806019717167"
"441","17","2","2017-07-26","1.56351554385111",NA,"0.0180668976827062","1.62253888103771",NA,"0.0187489302969874","63.8232550537808","0.993631613664925"
"442","18","1","2017-07-26","1.76070778275384",NA,"0.0307515737244968","1.82717520583591",NA,"0.031912457933226","96.23124925407","0.986755897563919"
"443","19","1","2017-07-26","0.777104044567964",NA,"0.0152068606149378","0.806440033092023",NA,"0.015780925685896","56.8656502165183","0.981213142010491"
"444","19","2","2017-07-26","2.09408463940538",NA,"0.026942456904767","2.17313717217679",NA,"0.0279595454299047","86.8380737231097","0.992769190850205"
"445","20","1","2017-07-26","1.01873630401772",NA,"0.0144539559063764","1.05719400698891",NA,"0.0149995985234244","36.1427604563285","0.990825029314691"
"446","20","2","2017-07-26","2.09013257978391",NA,"0.02288940895955","2.16903592072378",NA,"0.0237534933035366","74.667825437591","0.994632197660684"
"447","21","1","2017-07-26","0.642401008794123",NA,"0.0271142449097157","0.666651903836505",NA,"0.0281378185007554","104.356840250597","0.921224809300991"
"448","21","2","2017-07-26","3.56869598804982",NA,"0.0286034491615243","3.7034156890771",NA,"0.0296832408087515","82.2891682550857","0.997309104819396"
"449","22","1","2017-07-26","2.32742466771973",NA,"0.0215353700754346","2.41528587989602",NA,"0.0223483389099303","54.9415745392018","0.9964170244694"
"450","22","2","2017-07-26","2.20925716812408",NA,"0.0259694803891962","2.29265750992364",NA,"0.0269498386616805","77.8290093752736","0.994093507353353"
"451","22","3","2017-07-26","4.58239214413986",NA,"0.0289651631948335","4.755379280538",NA,"0.0300586096915037","108.313917910214","0.998125650690734"
"452","23","1","2017-07-26","0.577036379341271",NA,"0.0134958436817286","0.598819733475956",NA,"0.0140053171790513","29.9091544682632","0.975455235695569"
"453","23","2","2017-07-26","2.15425731435022",NA,"0.0278167496617962","2.23558138966987",NA,"0.0288668430882289","87.2980700014333","0.992881581424348"
"454","24","1","2017-07-26","0.580625367401088",NA,"0.0237882099514787","0.602544207270626",NA,"0.024686224392431","126.775704013486","0.915482926235876"
"455","24","2","2017-07-26","0.511524099376849",NA,"0.0185666432881661","0.530834338737964",NA,"0.0192675414989517","57.8748180781133","0.942860074974249"
"456","24","3","2017-07-26","0.927829886372798",NA,"0.0138078775052452","0.962855835715326",NA,"0.0143291304042192","27.6458057779024","0.990132143852477"
"457","25","1","2017-07-26","0.5550777218118",NA,"0.0137658293950475","0.576032127841284",NA,"0.0142854949610423","21.1355728497934","0.974235045773305"
"458","25","2","2017-07-26","1.59588224027388",NA,"0.017616084114452","1.65612743319711",NA,"0.0182810983362062","33.4783942984104","0.995029080872286"
"459","25","3","2017-07-26","3.45245172752858",NA,"0.028586175064243","3.58278316122347",NA,"0.0296653146073882","68.8618590003688","0.997333375725948"
"460","26","1","2017-07-26","0.875070093114021",NA,"0.0156785409078528","0.908104339157113",NA,"0.0162704120985406","19.9548341331118","0.987322182663483"
"461","26","2","2017-07-26","1.85610923457982",NA,"0.0201028237844196","1.9261781006289",NA,"0.020861713423411","57.1702055762757","0.994865194680341"
"462","26","3","2017-07-26","4.00329346584112",NA,"0.0246424285935203","4.15441939549401",NA,"0.0255726901298971","141.92248363253","0.997844886982812"
"463","27","1","2017-07-26","1.24619060415177",NA,"0.0194756132098817","1.29323479793474",NA,"0.0202108253988","91.3364694971395","0.987458897780876"
"464","27","2","2017-07-26","2.18736916899003",NA,"0.025672901572032","2.26994323006707",NA,"0.0266420638755368","70.6785201209657","0.994247593379046"
"465","27","3","2017-07-26","3.43201531049735",NA,"0.0197368860069174","3.56157526127475",NA,"0.0204819613484329","83.9805158078524","0.998349136052884"
"466","28","1","2017-07-26","0.792191012896971",NA,"0.0234222720333554","0.822096540510237",NA,"0.0243064721715234","49.5217401391657","0.96703118734896"
"467","28","2","2017-07-26","3.64957688174783",NA,"0.0223440075372156","3.78734986886456",NA,"0.0231875027593485","77.8529839444212","0.998278738884021"
"468","29","1","2017-07-26","0.642221792255952",NA,"0.0174127823039451","0.666465921802331",NA,"0.018070121801032","63.8093431345619","0.965230891346255"
"469","29","2","2017-07-26","1.78966791415557",NA,"0.0238691628454546","1.85722859378211",NA,"0.0247702332905357","81.8306130963851","0.991883886021183"
"470","30","1","2017-07-26","1.04362754772136",NA,"0.0286927345455973","1.08302490509886",NA,"0.0297758967517874","111.666033600937","0.964988074478485"
"471","31","1","2017-07-26","1.0562712717494",NA,"0.0389752464837592","1.09614593476645",NA,"0.0404465776286197","148.266286166094","0.937457603232016"
"472","32","1","2017-07-26","0.479910765590012",NA,"0.0176124990166618","0.498027588955341",NA,"0.0182773778995404","62.4234600847088","0.939276647410165"
"473","32","2","2017-07-26","1.22230381397567",NA,"0.0178968603162917","1.26844627187477",NA,"0.0185724739519758","42.3285965214894","0.990865630338074"
"474","33","1","2017-07-26","0.438866244147849",NA,"0.0172557507102816","0.455433620410928",NA,"0.017907162201895","84.4916059990785","0.92294956590333"
"475","33","2","2017-07-26","0.721154156774585",NA,"0.0218301238695708","0.748378014654488",NA,"0.0226542197776967","91.6283291906339","0.956190277184678"
"476","34","1","2017-07-26","0.61660388547346",NA,"0.0150609613901545","0.639880928791637",NA,"0.0156295187070174","39.4102467381915","0.973288857791113"
"477","34","2","2017-07-26","2.01940401636956",NA,"0.0232897187746405","2.09563732574911",NA,"0.0241689149742707","82.167293768796","0.993918779016926"
"478","34","3","2017-07-26","1.75331244270889",NA,"0.019187285196514","1.81950068874613",NA,"0.0199116128875965","80.5208633303909","0.99404768842879"
"479","35","1","2017-07-26","0.661133860956669",NA,"0.0177517429106466","0.686091928661328",NA,"0.0184218783062206","68.2205827662738","0.965878980971558"
